9:24	고린도 전서 1:31, 고린도 후서 10:17, 출애굽기 34:6, 시편 89:14, 시편 99:4, 호세아 6:6, 미가 6:8, 미가 7:18
9:25	아모스 3:1-2
9:26	이사야 19:1, 에스겔 29:2, 이사야 1:1, 예레미야 27:2-3, 에스겔 32:29, 오바댜 1:1, 예레미야 49:1, 에스겔 25:2, 이사야 15:1, 예레미야 48:1, 예레미야 25:17, 예레미야 25:23, 예레미야 49:32, 레위기 26:41, 예레미야 4:4
10:2	레위기 18:3, 레위기 18:30, 레위기 20:23, 신명기 12:30, 이사야 47:13
10:3	이사야 40:20, 이사야 44:14-15, 이사야 45:20, 하박국 2:18
10:4	시편 115:4, 이사야 40:19, 이사야 41:7
10:5	하박국 2:19, 이사야 46:7, 이사야 41:23, 이사야 44:9, 고린도 전서 8:4
10:6	출애굽기 15:11, 사무엘하 7:22, 시편 86:8
10:7	시편 22:28, 시편 89:6, 다니엘 4:35
10:8	예레미야 51:17, 하박국 2:18, 이사야 44:19
10:9	열왕기상 10:22
10:10	여호수아 3:10, 다니엘 6:26, 다니엘 4:3, 하박국 1:12, 요한 계시록 15:3, 나훔 1:5
10:11	이사야 2:18, 예레미야 51:17-18, 스바냐 2:11
10:12	잠언 3:19, 이사야 45:18, 시편 136:3, 시편 136:5, 이사야 40:22, 예레미야 51:15-16
10:13	욥기 37:2, 욥기 38:34, 욥기 36:27, 시편 135:7, 창세기 8:1, 출애굽기 14:21, 민수기 11:31, 요나 1:4
10:14	이사야 42:17, 이사야 44:11, 예레미야 51:17, 하박국 2:18-19
10:15	이사야 41:29
10:16	신명기 32:9, 시편 135:4, 이사야 47:4
10:18	신명기 28:63, 예레미야 16:13
10:19	예레미야 8:21
10:20	예레미야 4:20, 예레미야 31:15
10:21	예레미야 5:31, 예레미야 2:8, 예레미야 8:9, 예레미야 23:1, 에스겔 34:5-6
10:22	예레미야 1:15, 예레미야 4:6, 예레미야 6:22, 하박국 1:6, 예레미야 9:11
10:23	시편 17:5, 시편 37:23, 잠언 16:3, 잠언 20:24
10:24	시편 6:1, 시편 38:1, 예레미야 30:11
10:25	이사야 34:2, 예레미야 51:34, 이사야 10:22, 시편 79:6-7, 예레미야 8:16, 예레미야 애가 2:22
11:3	신명기 27:26, 신명기 28:15
11:4	출애굽기 13:3, 신명기 4:20, 출애굽기 24:3, 레위기 26:3, 레위기 26:12
11:5	창세기 15:18, 출애굽기 3:8, 레위기 20:24, 신명기 6:3
11:7	예레미야 7:13, 예레미야 25:4, 예레미야 35:15
11:8	이사야 65:2, 예레미야 7:24, 예레미야 7:26, 에스겔 20:8, 스가랴 7:11-12
11:10	사사기 2:11, 사사기 2:17, 사무엘상 8:8, 열왕기하 22:17, 역대기하 28:22-23, 신명기 31:16, 열왕기하 17:6-7, 호세아 6:7
11:11	열왕기하 22:16, 예레미야 6:19, 에스겔 7:5, 이사야 1:15, 예레미야 14:12, 에스겔 8:18, 미가 3:4
11:12	신명기 32:37-38, 예레미야 2:28
11:13	예레미야 7:9-10
11:14	예레미야 7:16, 예레미야 14:11
11:17	이사야 5:2, 예레미야 2:21, 예레미야 19:5, 예레미야 19:15
11:19	예레미야 18:18
11:20	역대기상 28:9, 예레미야 17:10, 예레미야 20:12
11:21	예레미야 1:1, 이사야 30:10, 아모스 2:12, 아모스 7:16
11:22	역대기하 36:17, 예레미야 애가 2:21, 예레미야 18:21
11:23	여호수아 21:8, 여호수아 21:18
12:1	창세기 18:25, 욥기 12:6, 욥기 21:7, 시편 73:3, 예레미야 5:28
12:2	이사야 29:13
12:3	시편 139:1-2, 열왕기하 20:3, 시편 17:3, 예레미야 11:20
12:4	예레미야 14:6, 예레미야 23:10
12:5	예레미야 4:13
12:6	예레미야 9:4
12:7	누가복음 13:35, 출애굽기 19:5, 이사야 47:6, 예레미야 애가 2:1
12:9	열왕기하 24:2, 에스겔 16:37, 이사야 56:9, 예레미야 7:33
12:10	시편 80:8, 이사야 5:1, 이사야 5:7, 예레미야 6:3, 이사야 63:18, 예레미야 3:19
12:11	예레미야 9:11, 예레미야 10:22, 이사야 42:24-25
12:12	레위기 26:33, 예레미야 15:2
12:13	레위기 26:16, 미가 6:15
12:14	시편 79:4, 예레미야 48:26, 에스겔 25:3, 스가랴 1:15, 스가랴 2:8, 예레미야 48:2, 예레미야 49:2
12:17	이사야 60:12
13:9	레위기 26:19, 스바냐 3:11
13:10	역대기하 36:15-16, 예레미야 6:28
13:11	출애굽기 19:5, 신명기 26:18, 시편 135:4, 예레미야 33:9, 예레미야 6:17
13:13	이사야 29:9, 이사야 51:17, 예레미야 25:27
13:14	예레미야 6:21, 에스겔 5:10, 에스겔 7:4, 에스겔 24:14
13:16	이사야 59:9
13:17	시편 100:3, 예레미야 9:1
13:18	열왕기하 24:12, 예레미야 22:24, 예레미야 22:26
13:19	신명기 28:64
13:20	예레미야 6:22, 에스겔 34:8
13:21	이사야 39:1-2, 예레미야 6:24, 미가 4:9
13:22	예레미야 5:19, 예레미야 16:10-11, 에스겔 16:37
13:23	잠언 27:22
13:24	레위기 26:33, 신명기 28:64
13:25	예레미야 2:32, 신명기 32:37-38, 이사야 28:15, 예레미야 10:14
13:26	예레미야 애가 1:8, 에스겔 16:37, 에스겔 23:29
13:27	예레미야 2:20, 에스겔 16:15, 이사야 65:7, 에스겔 6:13, 에스겔 24:13
14:1	신명기 28:24
14:2	요엘 1:10
14:4	레위기 26:20, 신명기 28:23
14:6	예레미야 12:4, 요엘 1:18
14:7	여호수아 7:9, 시편 25:11, 시편 115:1-2, 에스라 9:6, 느헤미야 9:33, 다니엘 9:5, 다니엘 9:8
14:8	시편 106:8, 시편 106:21, 이사야 45:15
14:9	출애굽기 29:45, 신명기 23:14, 다니엘 9:19
14:10	예레미야 2:23, 예레미야 2:25, 예레미야 6:20, 호세아 8:13
14:11	예레미야 7:16, 예레미야 11:14
14:12	이사야 1:15, 이사야 58:3, 예레미야 11:11, 에스겔 8:18, 이사야 1:11, 예레미야 9:16, 에스겔 5:12
